,Unnamed: 0,id,date,text,STANCE,OPINION,POL
1150,1182,5cb07131884ce47dce5c8868,Fri Apr 12 09:45:20 +0000 2019,"Army Chief Gen SF Rodrigues has denied to write any letter to our president. How can congress stoop that low,they are writing letter on behalf of army chiefs. \nSo this is how you want to win elections by spreading fake news?Shame on you!\n\nLaga lo poora jor phr bhi #ModiHiAayega ! https://t.co/sLme0AQppa",1,0,0
1151,1183,5cb07131884ce47dce5c886d,Fri Apr 12 10:13:37 +0000 2019,@ShefVaidya @vivekagnihotri Saw #TashkentFiles - a movie every Indian must see. 5/5 rating. \n\nShows one of the biggest cover ups of 2nd PMs murder and events post that Indira becoming PM leading to emergency later. \n\nDesh ki bech diya Congress walon ne - it will be anti national to even think vote for them.,1,0,0
1152,1184,5cb07132884ce47dce5c8e7b,Fri Apr 12 09:47:15 +0000 2019,"They had Intel of Pulwama attack, 5 days before. Didn't act on it;Also they denied permission to CRPF&amp; BSF to airlift troops; They allowed convoy of 2700 troops when rules don't allow &gt;500. Govt fully accountable for death of our men. Yet shamelessly seeking votes on their graves https://t.co/zuLRwyZFm3",2,0,0
1153,1185,5cb07132884ce47dce5c8edc,Thu Apr 11 05:39:30 +0000 2019,"@AbhishekDurgCG @INCIndia @RahulGandhi Pura ka Pura Gandhi family chor hai \nIt has been established beyond reasonable doubts that Nehru / Gandhi dynasty ruled over the country since last 70yrs. Right from the beginning congress was involved in the defence deal scams and many more scams, have a look \nChowkidar pure h https://t.co/oIZJgnVfzv",1,0,0
1154,1186,5cb07132884ce47dce5c910c,Fri Apr 12 10:05:44 +0000 2019,"@Swamy39 Ah, the Russians, you mean they see another erdogan in modi so that another syria is created in this part of the world in order to sell us outdated ammo. But Modi is on his way out, howsoever hard the external forces like putin or imran khan try to save modi.\n#BJP___",2,0,0
1155,1187,5cb07132884ce47dce5c9322,Fri Apr 12 10:15:40 +0000 2019,@jaykrishnajha @ndtv @vivekagnihotri Saw #TashkentFiles - a movie every Indian must see. 5/5 rating. \n\nShows one of the biggest cover ups of 2nd PMs murder and events post that Indira becoming PM leading to emergency later. \n\nDesh ki bech diya Congress walon ne - it will be anti national to even think vote for them.,1,0,0
1156,1188,5ce040d1884ce44de5f1fcde,Sat May 18 06:39:02 +0000 2019,"The 'Rudaali Gang' is rehearsing to howl and break their bangles in protest of EVM hacking few days before the election results. Get ready for drama &amp; theatrics from the slaves &amp; presstitutes. Akhilesh, Kejriwal, Pawar &amp; Mayawati are in lead roles.\n\n#evmhacking",0,0,0
1157,1189,5ce041ca884ce44de5f1fdb1,Sat May 18 11:26:03 +0000 2019,"Himachal Pradesh: 102-yr old Shyam Saran Negi from Kalpa, who cast the first vote in the 1951 general elections, is all set to vote again in #LokSabhaElections2019 tomorrow. DC Kinnaur says,""We will bring him to the polling booth with full respect&amp;help him exercise his franchise"" https://t.co/VSd7qTKM0A",0,1,0
1158,1190,5ce04327884ce44eb8a76886,Sat May 18 12:10:52 +0000 2019,"Sweat gets you a change u r looking for\n\nOn ground zero shedding some of it in scorching temperature to hit the final nail tomorrow!\n\nWhat are u doing from ur side?\nCall\nSms\nWatapp\nFacebook\nTweet\nMessage\nTo all frds, family &amp; acquaintances in Polling areas to #VoteKar #phase7",0,1,0
1159,1191,5ce0be3c884ce44e82a237a9,Sun May 19 01:35:40 +0000 2019,Dear Voters\nThis Hindu boy was tortured for hosting saffron flag atop his house forwarded by Lt Col Dilip Kumar in West Bengal.\nNot a single Hindu shud waste a vote for NaMo today. Oderwise Hindus will b crucified by Italian Cong like this boy.\nPL PRESS LOTUS\n#PhirSeModiAayega https://t.co/HES1kpxTAE,1,0,0
1160,1192,5ce0cedf884ce44e82a23ac9,Sun May 19 03:34:50 +0000 2019,"@Shalinisingh315 @AITCofficial #MenToo campaign is started in support of CJI Gogoi but he is not one, there r many name in the list who are suffering from so many years inside the jail because of Fake case &amp; False allegations on them despite of being innocent ! One out of those is Sant Shri Asaram Bapu Ji !!",0,1,0
1161,1193,5ce0e46c884ce46446089017,Sat May 18 10:40:48 +0000 2019,Sources: Prime Minister Narendra Modi trekked 2 kms to the cave and on request of media allowed cameras to make initial visuals. PM will begin his meditation in a few hours which will last till tomorrow morning. No media or personnel will be allowed in the vicinity of the cave. https://t.co/8K3ZnE29kC,0,1,0
1162,1194,5ce0e472884ce46446089031,Sun May 19 04:13:58 +0000 2019,"Today evening circus of TRP shall start.\n\nRepublic, Times now &amp; Zee will show NDA winning..\n\nIndia Today/Aaj Tak will show hung assembly.\n\nABP/BBC will show BJP losing, UPA winning. \n\nNDTV will show Pakistan winning with absolute Majority. #ExitPoll2019 #LokSabhaEelctions2019",0,1,0
1163,1195,5ce0e48d884ce4644608909c,Sun May 19 04:54:24 +0000 2019,My prediction for NDA (Error:- +/-5):-\nUP :-50(80)\nBR :-32(40)\nDL :-7(7)\nKR:-18(28)\nWB:- 7(42)\nGJ:-22(24)\nHR:-7(8)\nJH:- 12(14)\nOdisha:-15(21)\nPB:-3(13)\nUK:-4(5)\nTN:-15(39)\nRJ:-14(25)\nMH:-37(48)\nMP:-18(29)\nAssam-10(14)\nNDA:-271+/-20 out of 437\n\n#ExitPoll2019,0,1,0
1164,1196,5ce0e4a5884ce464460890f8,Sun May 19 01:47:41 +0000 2019,"Chandauli: Residents of Tara Jivanpur village allege ink was forcefully applied to their fingers &amp; they were given Rs 500 y\'day by 3 men of their village. Say, ""They were from BJP&amp;asked us if we\'ll vote for the party. They told us now you can\'t vote. Don\'t tell anyone."" (18.05) https://t.co/yICJKNPwdt",0,1,0
1165,1197,5ce0e4c5884ce46446089192,Sun May 19 04:34:00 +0000 2019,"Not sure which party my father voted for- it is his personal choice. But he was very happy with the way Central forces manning the polling booth conducted themselves when my Maa &amp; he went to vote. ""They are so polite &amp; helpful unlike the local police"" #Bengal #IndiaElections2019",0,1,0
1166,1198,5ce0e551884ce46446089332,Sun May 19 05:08:49 +0000 2019,"@Chowkidar111 Don't know why people try to be balanced, say it openly:\nworst case for BJP is 260\nBest case for BJP 305\nAnd average is 283\nFor me bjp getting more seat than 2014 whether it is only 1 seat more\nAnd congres will get less seat than 2014. I can bat with anyone. \n#ExitPoll2019",0,1,0
1167,1199,5ce0e588884ce464460893fa,Sun May 19 03:02:08 +0000 2019,PM's frequent trips to Kedarnath help speed up the reconstruction effort at the holy shrine which was devastated by the cloud burst. Critics asking why he's taking cameras with him. But Modi is unabashed. Wears his religion on his sleeve with pride. Different from past leaders.,1,0,0
1168,1200,5ce0e59b884ce46446089444,Sun May 19 03:52:14 +0000 2019,#VotingRound7 #Phase7 \n\nMy Dandavat pranams to all the BJP Karyakartas \n\nWho have worked tirelessly \nWho have donated generously \nWho have spent countless hours in SM \nWho have supported BJP\nWho have voted for BJP &amp; NDA\n\nYou are the unsung heroes of this 2019 campaign,1,1,1
1169,1201,5ce0e85b884ce4651876a6b0,Sun May 19 04:37:29 +0000 2019,"Indeed! He's none other than our Honorable PM Narendra Damodardas Modiji \nHe meditates &amp; prays for the welfare of our Nation! His love for us is pure&amp;corrupt-free! He's divine &amp; forgives morons like Rowl, Maino, even mocking birds like Ashok Gehlot! #Kedarnath #DeshKaGauravModi https://t.co/8V0ockhSMq",1,1,1
1170,1202,5ce0e888884ce4651876a73e,Sun May 19 04:57:48 +0000 2019,"#AAP4Punjab\nThis time, say good bye to BJP-Congress and press the Jhaadu button on EVM without any hesitation. This time in Punjab in every Village, every Mohalla, every place has appealed to vote for AAP. There are talks in Punjab to give a chance to AAP this time. https://t.co/Udc5aPmPyf",2,0,0
1171,1203,5ce0e891884ce4651876a781,Sat May 18 20:00:26 +0000 2019,"So there are leaders from the great family of indian politics.They tried to do pooja,havan,mahakal arti and what not.But there's no question from the liberal gang.When modi is doing meditation in kedarnath,the liberal are angry,they demand india a secular county.#ModiInKedarnath https://t.co/wICCNHHKea",1,0,0
1172,1204,5ce0e8a8884ce4651876a7ff,Sun May 19 05:21:21 +0000 2019,"#ElectionsWithNDTV | West Bengal: Voters protest outside a polling station in Basirhat. Many claimed that Trinamool workers are not allowing them to vote. ""100 people were stopped from voting but we will take them to cast their votes,"" said BJP candidate Sayantan Basu.\n\nANI https://t.co/VKjkC1GjWw",0,1,0
1173,1205,5ce0e8aa884ce4651876a805,Sun May 19 04:52:22 +0000 2019,"#AAP4Punjab\nToday, on the voting day in Punjab it's time to script history, vote for Jhaadu. It's a day when Youth got to show their power. Today is the day we were all waiting for to show those who think politics is their personal property, their real position. https://t.co/1sRLlDCjYB",2,0,0
1174,1206,5ce0e8e7884ce4651876a919,Sun May 19 05:25:42 +0000 2019,"@rockyandmayur .This is in extremely bad taste , not expected from @rockyandmayur. You have every right to express political views but in your over zealous attempt have mocked the Father of the Nation &amp; mandate of the people by comparing them to you know who. You better know. #ModiInKedarnath",1,0,0
1175,1207,5ce0e928884ce4651876a9b3,Sun May 19 05:03:43 +0000 2019,"#AAP4Punjab\nThis time if AAP wins all the Lok Sabha seats of Punjab then we can surely say AAP will do some basic and fundamental things at grassroot level. Therefore make no mistake, dont hesitate, don't look elsewhere, straight away press the Jhaadu button on EVM. https://t.co/OOExDgIau8",2,0,0
1176,1208,5ce0e93b884ce4651876a9e6,Sun May 19 05:22:10 +0000 2019,@rahulkanwal Pomp and show isnt pride Rahul ! Save for Bhakts like you ! You bet creating a photo op with red carpets and full regalia and doing Canne in a Cave...the night before Varanasi votes...is different from past leaders...!!! THANK GOD FOR THAT \n#VotingRound7 #ModiInKedarnath https://t.co/ewW673I9aA,2,0,0
1177,1209,5ce0e982884ce4651876aa88,Sat May 18 12:56:54 +0000 2019,Choose a party- \nWho will build bridges not walls.\nMorality not corruption. \nWisdom not ignorance. \nStability not fear. \nPeace not war. \nLove not hate.\nTolerance not discrimination.\nTransparency not secrecy. \nJustice not lawlessness. \nTruth not lies.\n\nChoose wisely #Election2019,0,1,0
1178,1210,5ce0ea2f884ce4651876ac58,Sun May 19 05:12:12 +0000 2019,"West Bengal: Voters hold protest outside polling station number 189 in Basirhat, allege that TMC workers are not allowing them to cast their vote. BJP MP candidate from Basirhat, Sayantan Basu says, ""100 people were stopped from voting. We will take them to cast their vote."" https://t.co/9qoXEi8YDV",0,1,0
1179,1211,5ce0eb0b884ce4651876aecb,Sun May 19 05:01:47 +0000 2019,"If you want drunkards, vendetta politics representatives, vote to AAP. They are also with LEFTISTS ideology like ATISHI surnamed her MARLENI &amp; when surname that will SQUEEZE, wonder who will vote to AAP when MODI is only choice because of squeezing TERROR too. #AAP4Punjab",1,0,0
1180,1212,5ce0eb35884ce4651876af3c,Sun May 19 05:35:21 +0000 2019,Have you noticed no secular is giving any Iftar party this year\n\nNo one is seen wearing Jali topi\n\nNo one is going to any Dargah/Masjid with Chadar\n\nIn just 5 years the Islamic Vote Bank of 72 yrs is destroyed\n\nThis is the fear of Hindus. Khauff accha hai\n#LokSabhaElections2019 https://t.co/3QGeBLJf5K,1,0,0
1181,1213,5ce0ebba884ce4651876b097,Sun May 19 05:33:37 +0000 2019,"Today evening circus of TRP shall start.\n\nRepublic, Times Now &amp; Zee will show NDA winning..\n\nIndia Today/Aaj Tak will show hung assembly.\n\nABP/BBC will show BJP losing, UPA winning. \n\nNDTV will show Pakistan winning with absolute Majority. #ExitPoll2019 #LokSabhaEelctions2019",0,1,0
1182,1214,5ce0ebc0884ce4651876b0ba,Sun May 19 05:37:58 +0000 2019,"From evening game of TRP shall start for news channels.\n\nSome channels will show NDA winning, Some will show hung assembly. And then there will be some who will show BJP losing, UPA winning. \n\nChoose what you want to see.\n\n#ExitPoll2019 #LokSabhaEelctions2019",1,1,1
1183,1215,5ce0ebd3884ce4651876b13c,Sun May 19 05:38:12 +0000 2019,"The last 5 years under Modi's rule have been disastrous for the people of India; full of lies, failed programmes, schemes and jumlas. India is under deep distress. \nVote for Congress means Vote for Justice &amp; true development.please make the right decision. #IndiaWithCongress https://t.co/grQt9acohs",2,0,0
1184,1216,5ce0eea0884ce4651876b916,Sat May 18 14:57:43 +0000 2019,"Kejriwal says his PSO works for BJP.\n\nThat line of thought is his problem.\n\nEven after 4 yrs in power, he hasn't accepted that Delhi State Officials work for the Govt &amp; not for AAP.\n\nFor him, the Govt means AAP.\n\nSo absolute is his greed for power.\n#KejriwalAssassinationClaim",0,0,0
1185,1217,5ce0eee2884ce4651876ba01,Sun May 19 05:51:07 +0000 2019,"The Congress wants a purified India for which you're not lynched for what you eat, not assaulted for what you believe, shamed for what you wear, criminalise for who U love!\n\nBJP is the voice of an organisation. Congress is the voice of a nation.\n\n#IndiaWithCongress #VotingRound7",2,0,0
1186,1218,5ce0eef3884ce4651876ba33,Sun May 19 05:45:50 +0000 2019,"If you read the trends on Twitter you tend to disagree that #JeetegaToModiHi \nPawan Kumar Bansal, Sushil Modi, CK Bose, Ravi Shankar Prasad, Nitish Kumar.\nWhy does Sushil Modi have to say that Shatrughan Sinha will lose deposit? #KhairatLagiBstne \nWhen Pawan Kumar Bansal wins!",2,0,0
1187,1219,5ce0ef67884ce4651876bb52,Sun May 19 04:24:39 +0000 2019,"Pawan Bansal, Congress candidate from Chandigarh, is the same person who sacrificed a black lamb to save his job as Railway minister, after his nephew was caught in the cash for posting scandal.. Such rich credentials to represent an educated urban constituency like Chandigarh! https://t.co/qFLmzdNnVR",0,0,0
1188,1220,5ce0ef9e884ce4651876bc1a,Sun May 19 05:47:09 +0000 2019,This is what Modi did when every street &amp; corner of Kashmir was echoing with Jehad. He delivered a fiery speech &amp; goes on to unfurl the national flag later when their was serious Terror threats.\n\nThis is the man you voting Varanasi today https://t.co/w2thYP5BO1,1,1,1
1189,1221,5ce0f03f884ce4651876be7d,Sat May 18 12:47:04 +0000 2019,"Police, minority commission - both in action to allay fears of Muslims in Moti Nagar. The fear no one is even talking about is that of fathers &amp; brothers - shud they now silently bear the harassment of their daughters &amp; sisters or speak up &amp; risk being slit by a butchers knife? https://t.co/ipw2UyCl2h",0,1,0
